ID,ACNA,EMPNA,ETHNA,NATNA,RELNA,HOBNA,CIVNA,APPPH,APPDRIVE,APPPORTF,GRANT,FELLOW,POSTGRAD,UNIV,AGE_FROM,AGE_TO,CITIZEN0,CITIZEN1,CITIZEN2,CITIZEN3,CITIZEN4,CITIZEN5,AP_SOC,AP_FNAM,AP_INIT,AP_LNAM,AP_TITLE,AP_PHONE,AP_FAX,AP_EMAIL,ADDR1,ADDR2,CITY,ST,ZIPCODE,COUNTRY,FLOAN,USA_Y,USA_N,CAN_Y,CAN_N,FRN_Y,FRN_N,APPRESUME,APPL_OTHER_TEXT,R_911,AWDS_VARIES,AMNT_VARIES,NUMAPP,COMM_SERV,APPL_ONLINE,APPL_ONLINE_URL
149894,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149903,,,,,,,,,,,,,,X,21,42,U.S.,,,,,,Ms.,Louise,,Taylor,HPSP Program Analyst,502-626-0310,,louise.f.taylor.civ@mail.mil,"Health Services Directorate, 1307 Third Avenue",,Fort Knox,KY,40121-2726,,,X,,,X,,X,,,,,,1500,,,
149905,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,Scholarship Committee,301-589-3200,301-589-3223,nbna@erols.com,"8630 Fenton Street, Suite 330",,Silver Spring,MD,20910-3803,,,X,,X,,X,,,,,,,,,,
149907,,,,,,,,,,,,,,X,,,,,,,,,,Yvonne,,Willits,Coordinator,703-689-4107,703-481-5575,Yvonne.Willits@alpa.org,"1625 Massachusetts Avenue, NW",,Washington,DC,20036,,,X,,X,,,X,,,,,,25,,,
149908,,,,,,,,X,,,,,,X,,24,U.S.,,,,,,Mr.,Andrew,,Clark,Executive Director,757-671-3200,,scholars@dolphinscholarship.org,4966 Euclid Road,Suite 109,Virginia Beach,VA,23462,,,X,,,X,,X,,,,,,300,X,,
149911,,,,,,,,,,,,,,X,,,U.S.,,,,,,,John,,Paluch,Chair,847-491-8081,,education@sbschicago.org,PO Box 2137,,Chicago,IL,60690-2137,,,X,,,X,,X,,,,,,,,,
149915,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Marie,,Jarry,Director of Central Public Services,860-695-6352,,mjarry@hplct.org,500 Main Street,,Hartford,CT,6103,,,X,,X,,X,,,,,,,7,,,
149917,,,,,,,,,X,,,,,X,21,26,U.S.,Canadian,European Union,Australian,New Zealander,,,Roberta,,Flanders,Scholarship Application Coordinator,630-969-6690,,execadmin@owuscholarship.org,PO Box 6157,,Woodridge,IL,60517,,,X,,X,,X,,,,,,,,X,,
149918,,,,,,,,,,,X,,,X,,,,,,,,,,Brenda,,Zastoupil,Director of Financial Aid,701-328-2906,701-328-2979,brenda.zastoupil@ndus.edu,"600 E Blvd Ave, Dept. 21",,Bismarck,ND,58505-0602,,,X,,,,,,,,,,,21714,,,
149920,,,,,,,,,,,,,,X,,,,,,,,,,Brenda,,Zastoupil,Director of Financial Aid,701-328-2906,701-328-2979,brenda.zastoupil@ndus.edu,"600 E Blvd Ave, Dept. 21",,Bismarck,ND,58505-0602,,,X,,,,,,,,,,,432,,,
149921,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mr.,Henry,A.,Henegar,Scholarship Coordinator,423-266-5257,,henry@thegenerositytrust.org,"736 Market Street, Suite 1402",,Chattanooga,TN,37402,,,X,,,X,,X,,,,,,25,,,
149923,,,,,,,,,,,,,,X,,,,,,,,,Mrs.,Stephanie,,Fox,Program Officer: Grants and Scholarships,317-738-2213,317-738-9113,stephanief@jccf.org,PO Box 217,,Franklin,IN,46131,,,X,,,,,,,,,,,23,,,
149926,,,,,,,,,,,,,X,X,,,,,,,,,,,,,Tribal Scholarship Coordinator,800-422-0232,,education@grandronde.org,CTGR Education,9615 Grand Ronde Road,Grand Ronde,OR,97347,,,X,,,X,X,,,,,,,,,,
149928,,,,,,,,,,,,X,X,X,,,U.S.,,,,,,,,,,Director of Fellowships and Grants,212-779-3587,,grants@amscan.org,58 Park Avenue,,New York,NY,10016,,,X,,,X,,X,,,,,,142,,,
149929,,,,,,,,,,,,,X,X,,,,,,,,,Dr.,Alison,,Lewis,Executive Director,267-361-5018,,executivedirector@betaphimu.org,PO Box 42139,,Philadelphia,PA,19101,,,X,,X,,X,,,,,,,3,,,
149930,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Mary,K.,Bottorff,President,847-328-0127,847-328-0127,mkbcfsf@aol.com,2814 Grant Street,,Evanston,IL,60201,,,X,,,X,,X,,,,,,,,,
149932,,,,,,,,X,,X,X,,X,X,18,,,,,,,,Ms.,Emily,,Bergsma,Applications Coordinator,514-937-9225,,info@greenshieldsfoundation.ca,"1814 Sherbrooke Street, West",,Montreal,QC,H3H 1E4,Canada,,X,,X,,X,,,,,,,,,,
149934,,,,,,,,,,,,,,X,,,,,,,,,,,,,"Director, Humane Studies Fellowship",,,HSF@TheIHS.org,"3301 North Fairfax Drive, Suite 440",,Arlington,VA,22201-4432,,,X,,X,,,,X,,,,,,,,
149936,,,,,,,,X,,,,,,X,,,,,,,,,,,,,Scholarships Coordinator,202-331-7070,,scholarships@lafoundation.org,"1129 20th Street, NW",Suite 202,Washington,DC,20036,,,X,,X,,X,,,,,,,2,,,
149937,,,,,,,,,,,,X,X,X,,40,,,,,,,,Marcie,,Karp,Managing Museum Educator for Academic Programs,212-650-2763,212-570-3783,education.grants@metmuseum.org,1000 Fifth Avenue,,New York,NY,10028,,,X,,X,,X,,X,,,,,,,,
149940,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Program Assistant,,,lydawards@soroptimist.org,1709 Spruce Street,,Philadelphia,PA,19103-6103,,,X,,X,,X,,,,,,,,,,
149943,,,,,,,,X,,,,,,X,,,U.S.,,,,,,,Lisa,,Harris,Secretary and Treasurer,719-633-2353,,lisa@sachsfoundation.org,"90 South Cascade Avenue, Suite 1410",,Colorado Springs,CO,80903,,,X,,,X,,X,,,,,,,,,
149944,,,,,,,,,,,,X,,X,,,U.S.,,,,,,,Katherine,,Young,Chief Operating Officer,925-373-1642,925-373-6329,kathy@hertzfoundation.org,"2300 First Street, Suite 250",,Livermore,CA,94550,,,X,,,X,,X,,,,,,703,,X,http://hertzfoundation.org
149947,,,,,,,,,,,,,,X,,20,,,,,,,,,,,Field Assistant,202-223-3111,202-721-8008,scholarship@ufcw.org,"1775 K Street, NW",,Washington,DC,20006,,,X,,X,,,X,,,,,,14,X,,
149951,,,,,,,,,,,,,,,10,15,,,,,,,,Anthony,,Loy,Student Outreach Coordinator,949-222-6550,949-222-6558,essays@aynrand.org,"2121 Alton Parkway, Suite 250",,Irvine,CA,92606,,,X,,X,,X,,,,,,,13000,,,
149952,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149953,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149955,,,,,,,,,,,,,X,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149956,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149957,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149958,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149959,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149960,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149961,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149962,,,,,,,,,,,,,,X,,30,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149963,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
149972,,,,,,,,,,,,,,X,,,,,,,,,,Phil,,Hall,Chairman,510-864-0204,510-248-5017,mrcatisbac@aol.com,120 Wall Street,,New York,NY,10005-4001,,,X,,X,,X,,,,,,,,,,
149973,,,,,,,,,,,,,,X,,,,,,,,,,Trish,,Kelly,Workforce Development Coordinator,781-821-5990,,scholarships@tourismcares.org,20 Vernon Street,2nd Floor,Norwood,MA,2062,,,X,,X,,,X,,,,,,,,,
149976,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Lakeisha,,Graham,"Manager, Office of the Reporter General",202-628-1776,202-879-3348,nsdarscholarships@dar.org,"1776 D Street, NW",,Washington,DC,20006-5303,,,X,,,X,,X,,,,,,,,,
149978,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Rose,,Famularo,Coordinator,312-440-2763,,famularor@ada.org,211 East Chicago Avenue,,Chicago,IL,60611,,,X,,,X,,X,,,,,,35,,,
149979,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Margaret,E.,DeRoose,Staff Accountant,443-632-2327,,margaret@macpa.org,901 Dulaney Valley Road,Suite 800,Towson,MD,21204,,,X,,,X,,X,,,,,,13,,,
149987,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Jennifer,,Lanphear,Education Programs Officer,207-620-3548,,education@famemaine.com,5 Community Drive,,Augusta,ME,4332,,,X,,,X,,X,,,,,,18779,,,
149991,,,,,,,,,,,,,X,X,16,25,U.S.,,,,,,Mrs.,Pat,,Moquin,Program Assistant II,603-271-0289,,patricia.moquin@doe.nh.gov,101 Pleasant Street,,Concord,NH,3301,,,X,,,X,,X,,,,,,2,,,
149994,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Cindy,,Simpson,Director of Education,703-684-2833,,csimpson@nspe.org,1420 King Street,,Alexandria,VA,22314-2794,,,X,,,X,,X,,,,,,25,,,
149996,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,Grant Program,800-882-4166,,,PO Box 2000,,Winooski,VT,05404-2000,,,X,,,X,,X,,,,,,13831,,,
149997,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,Grant Program Department,800-882-4166,,grants@vsac.org,10 East Allen Street,PO Box 2000,Winooski,VT,05404-2000,,,X,,,X,,X,,,,,,2998,,,
149999,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,Grant Program,888-882-4166,,,PO Box 2000,,Winooski,VT,05404-2000,,,X,,,X,,X,,,,,,4620,,,
150009,,,,,,,,,,,,,,X,18,,U.S.,,,,,,,Karen,K.,Campbell,Executive Secretary,916-484-6553,,acjalae@aol.com,PO Box 601047,,Sacramento,CA,95860-1047,,,X,,,X,,X,,,,,,10,,,
150010,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Scholarship Programs Coordinator,800-858-1840,,studentinfo@osrhe.edu,PO Box 108850,,Oklahoma City,OK,73101-8850,,,X,,,X,,X,,,,,,,,,
150011,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Scholarship Programs Coordinator,800-858-1840,,studentinfo@osrhe.edu,PO Box 108850,,Oklahoma City,OK,73101-8850,,,X,,,X,,X,,,,,,,,,
150012,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,,405-858-1840,,studentinfo@osrhe.edu,PO Box 108850,,Oklahoma City,OK,73101-8850,,,X,,,X,,X,,,,,,,,,
150017,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,Grants Counselor,317-232-2350,317-232-3260,grants@ssaci.state.in.us,"150 West Market Street, Suite 500",,Indianapolis,IN,46204-2805,,,X,,,X,,X,,FAFSA,,,,,,,
150021,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Tristan,,Lynn,Executive Officer 1,515-725-3409,,tristan.lynn@iowa.gov,"430 E Grand Avenue, FL 3",,Des Moines,IA,50309-1920,,,X,,,X,,X,,,,,,22953,,,
150022,,,,,,,,,,,X,,,,,,U.S.,,,,,,,Tristan,,Lynn,Executive Officer 1,515-725-3409,,tristan.lynn@iowa.gov,"430 E Grand Avenue, FL 3",,Des Moines,IA,50309-1920,,,X,,,X,,X,,,,,,19649,,,
150030,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mrs.,Joan,,Burnett,Scholarship Coordinator,864-583-4553,864-542-9300,jburnett@betaclub.org,151 Beta Club Way,,Spartanburg,SC,29306-3012,,,X,,,X,,X,,,,,,700,,,
150034,,,,,,,,,,,,,,X,16,25,U.S.,,,,,,,Ramah,,Church,Program Manager,614-752-9528,,rchurch@highered.ohio.gov,25 South Front Street,,Columbus,OH,43215,,,X,,,X,,X,,,,,,1024,,,
150036,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Davidson,,Lloyd,Director of Assistance Programs,323-549-6649,323-549-6710,dlloyd@sagfoundation.org,5757 Wilshire Boulevard,Suite 124,Los Angeles,CA,90036,,,X,,,X,,X,X,,,,,125,X,,
150038,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Milan,,Kovac,Fraternal Secretary,973-676-0281,,sokolusahqs@aol.com,301 Pine Street,P.O. Box 677,Boonton,NJ,07005-0677,,,X,,,X,,X,,,,,,4,,,
150042,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Brigid,,Tucker,Director of Operations,212-223-4248,212-223-0748,office@standrewsny.org,150 East 55th Street,,New York,NY,10022,,,X,,,X,,X,,,,,,,,,
150044,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Sandra,,Thomas,Program Coordinator,608-266-0888,608-267-2808,sandy.thomas@heab.state.wi.us,PO Box 7885,,Madison,WI,53707-7885,,,X,,,X,,X,,,,,,62763,,,
150046,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Sandra,,Thomas,Program Coordinator,608-266-0888,608-267-2808,sandy.thomas@wi.gov,PO Box 7885,,Madison,WI,53707-7885,,,X,,,X,,X,,,,,,900,,,
150048,,,,,,,,,,,,,,X,17,,U.S.,,,,,,,Cheryl,,Newton,Grants Coordinator,334-242-2273,334-242-2269,cheryl.newton@ache.alabama.gov,100 North Union Street,PO Box 302000,Montgomery,AL,36130-2000,,,X,,,X,,X,,,,,,532,,,
150050,,,,,,,,,,,,,,X,,,,,,,,,,,,,Program Administrator,301-296-8703,301-296-8567,FoundationPrograms@asha.org,2200 Research Boulevard,,Rockville,MD,20850,,,X,,X,,X,,,,,,,,,,
150056,,,,,,,,,,X,,,,X,,,,,,,,,Ms.,Lise,,Bornstein,Scholarship Chair,310-534-8466,,scholarships@awaplusd.org,AWAF Scholarships/ Association for Women in Architecture Foundation,1315 Storm Parkway,Torrance,CA,90501-5034,,,X,,X,,X,,,,,,,,,,
150058,,,,,,,,,,,,,,X,,21,U.S.,,,,,,,Cheryl,,Newton,Grants Coordinator,334-242-2273,334-242-2269,cheryl.newton@ache.alabama.gov,100 North Union Street,PO Box 302000,Montgomery,AL,36130-2000,,,X,,,X,,X,,,X,,,25,,,
150060,,,,,,,,,,,,,,X,,,,,,,,,,,,,IFT Foundation Coordinator,312-782-8424,,info@ift.org,"525 West Van Buren, Suite 1000",,Chicago,IL,60607,,,X,,X,,X,,,,,,,,,,
150062,,,,,,,,,,,,,,X,,,,,,,,,,,,,IFT Foundation Coordinator,312-782-8424,,info@ift.org,"525 West Van Buren, Suite 1000",,Chicago,IL,60607,,,X,,X,,X,,,,,,,,,,
150063,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Cheryl,,Newton,Grants Coordinator,334-242-2273,334-242-2269,cheryl.newton@ache.alabama.gov,100 North Union Street,PO Box 302000,Montgomery,AL,36130-2000,,,X,,,X,,X,,,,,,5225,,,
150064,,,,,,,,,,,,X,X,X,,,,,,,,,,Marcie,,Karp,Managing Museum Educator for Academic Programs,212-650-2763,212-570-3783,education.grants@metmuseum.org,1000 Fifth Avenue,,New York,NY,10028,,,X,,X,,X,,X,,,,,,,,
150065,,,,,,,,,,,,X,,X,,,,,,,,,,Marcie,,Karp,Managing Museum Educator for Academic Programs,212-650-2763,212-570-3783,education.grants@metmuseum.org,1000 Fifth Avenue,,New York,NY,10028,,,X,,X,,X,,X,proposal,,,,,,,
150067,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,,501-371-2000,,finaid@adhe.edu,"423 Main Street, Suite 400",,Little Rock,AR,72201,,,X,,,X,,X,,,,,,30897,,,
150070,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,,,,finaid@adhe.edu,"423 Main Street, Suite 400",,Little Rock,AR,72201,,,X,,,X,,X,,,,,,746,X,,
150071,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,"Florida Department of Education, Office of Student Financial Assistance, Customer Service",888-827-2004,,osfa@fldoe.org,325 West Gaines Street,,Tallahassee,FL,32399,,,X,,,X,,X,,,,,,,,,
150072,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,"Florida Department of Education, Office of Student Financial Assistance, Customer Service",888-827-2004,,osfa@fldoe.org,325 West Gaines Street,,Tallahassee,FL,32399,,,X,,,X,,X,,,,,,,,,
150076,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,"Florida Department of Education, Office of Student Financial Assistance, Customer Service",888-827-2004,,osfa@fldoe.org,325 West Gaines Street,,Tallahassee,FL,32399,,,X,,,X,,X,,,,,,,,,
150077,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,"Florida Department of Education, Office of Student Financial Assistance, Customer Service",888-827-2004,,osfa@fldoe.org,325 West Gaines Street,,Tallahassee,FL,32399,,,X,,,X,,X,,,,,,,,,
150081,,,,,,,,,,,,,,X,16,22,U.S.,,,,,,,,,,"Florida Department of Education, Office of Student Financial Assistance, Customer Service",888-827-2004,,osfa@fldoe.org,325 West Gaines Street,,Tallahassee,FL,32399,,,X,,,X,,X,,,,,,,,,
150083,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,"Florida Department of Education, Office of Student Financial Assistance, Customer Service",888-827-2004,,osfa@fldoe.org,325 West Gaines Street,,Tallahassee,FL,32399,,,X,,,X,,X,,,,,,,,,
150088,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,,800-505-4732,,sas@gsfc.org,2082 East Exchange Place,,Tucker,GA,30084,,,X,,,X,,X,,,,,,32000,,,
150090,,,,,,,,,,,,X,X,X,,,U.S.,,,,,,,Laurel,N.,Sparks,"Coordinator, Lecture and Fellowship",857-305-9360,857-233-4270,lsparks@archaeology.org,44 Beacon Street,,Boston,MA,2108,,,X,,,X,,X,,,,,,13,,,
150091,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,,800-505-4732,,sas@gsfc.org,2082 East Exchange Place,,Tucker,GA,30084,,,X,,,X,,X,,,,,,45,,,
150093,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Sheila,,Roe,Program Coordinator,800-928-8926,,sroe@kheaa.com,PO Box 798,,Frankfort,KY,40602-0798,,,X,,,X,,X,,,,,,244600,,,
150097,,,,,,,,,,,X,,,X,,,,,,,,,,Charles,,Dorch,Outreach Assistant,202-462-6900,202-328-0566,cdorch@agu.org,"2000 Florida Avenue, NW",,Washington,DC,20009-9202,,,X,,X,,X,,,"statement of purpose, detailed budget",,,,40,,,
150099,,,,,,,,,,,,,X,X,18,35,U.S.,,,,,,Ms.,Melissa,,Owens,Registrar & Exhibits Coordinator,405-478-2250,405-478-4714,registrar@nationalcowboymuseum.org,National Cowboy and Western Heritage Museum,1700 NE 63rd Street,Oklahoma City,OK,73111,,,X,,,X,,X,,,,,,450,,,
150100,,,,,,,,,,,,,,,,,U.S.,,,,,,,Jessica,,Kooper,Director of Engagement Marketing,609-243-3089,,naa@learningally.org,20 Roszel Road,,Princeton,NJ,8540,,,X,,,X,,X,,,,,,,X,,
150111,,,,,,,,,,,X,,,X,,,U.S.,,,,,,Ms.,Stacy,,Steinmetz,NCTAP Manager,919-664-6272,,stacy.m.steinmetz.nfg@mail.mil,1636 Gold Star Drive,,Raleigh,NC,27607,,,X,,,X,,X,,,,,,813,,,
150112,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Michele,,Goldston,"Assistant, Scholarship and Grant Division",919-549-8614,,mgoldston@ncseaa.edu,PO Box 13663,,Research Triangle Park,NC,27709,,,X,,,X,,X,,,,,,,,,
150115,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Lynne,,Stewart,Program Officer,919-781-6833,919-781-6527,tfellows@ncforum.org,"3739 National Drive, Suite 100",,Raleigh,NC,27612,,X,X,,,X,,X,,,,,,,,,
150116,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Zachary,,Christian,Financial Aid Counselor,803-896-1120,,zachary@sctuitiongrants.org,"115 Atrium Way, Suite 102",,Columbia,SC,29223,,,X,,,X,,X,,,,,,33357,,,
150117,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Cindy,,Runnels,Grant and Scholarship Analyst,615-253-7479,,cindy.runnels@tn.gov,Parkway Towers,"404 James Robertson Parkway, Suite 1510",Nashville,TN,37243-0820,,X,X,,,X,,X,,,,,,,,,
150119,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Kathy,,Stripling,Grants and Scholarship Analyst,615-253-7480,,kathy.stripling@tn.gov,"404 James Robertson Parkway, Suite 1510",Parkway Towers,Nashville,TN,37243-0820,,,X,,,X,,X,,,,,,,,,
150120,,,,,,,,,,,X,,,X,,,U.S.,,,,,,Mrs.,Leah,,Louallen,Director of Grants and Scholarship Programs,615-253-7478,,leah.louallen@tn.gov,Parkway Towers,"404 James Robertson Parkway, Suite 1510",Nashville,TN,37243-0820,,,X,,,X,,X,,,,,,,,,
150131,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,Student Financial Aid Programs,888-311-8881,,,1200 East Anderson Lane,,Austin,TX,78752,,,X,,,X,,X,,,,,,,,,
150133,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,Student Financial Aid Programs,888-311-8881,,,1200 East Anderson Lane,,Austin,TX,78752,,,X,,,X,,X,,,,,,,,,
150136,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Catalina,,Mistler,"Chief, Program Administration and Services Division",916-464-7268,916-526-8004,studentsupport@csac.ca.gov,PO Box 419026,,Rancho Cordova,CA,95741-9026,,,X,,,X,,X,,GPA verification,,,,238000,,,
150137,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Catalina,,Mistler,"Chief, Program Administration and Services Division",916-464-7268,916-526-8004,studentsupport@csac.ca.gov,PO Box 419026,,Rancho Cordova,CA,95741-9026,,,X,,,X,,X,,,,,,249000,,,
150138,,,,,,,,,,,X,,,,,,U.S.,,,,,,,Catalina,,Mistler,"Chief, Program Administration and Services Division",916-464-7268,916-526-8004,studentsupport@csac.ca.gov,PO Box 419026,,Rancho Cordova,CA,95741-9026,,,X,,,X,,X,,GPA verification,,,,21000,,,
150141,,,,,,,,,,,X,,,,,,U.S.,,,,,,,Celina,,Duran,Financial Aid Administrator,303-866-2723,,celina.duran@dhe.state.co.us,1560 Broadway,Suite 1600,Denver,CO,80202,,,X,,,X,,X,,,,,,,,,
150144,,,,,,,,X,,,,,X,X,,,U.S.,,,,,,,Liz,,Korda,"Director, Awards Dept",818-754-2800,,ctasupport@televisionacademy.com,5220 Lankershim Boulevard,,North Hollywood,CA,91601,,,X,,,X,,X,,,,,,927,,,
150147,,,,,,,,,,,,,X,X,,,,,,,,,,Jill,,Nelson,Administrative Coordinator,972-243-2272,972-484-2720,info@arcfoundation.org,"9425 North MacArthur Boulevard, Suite 100",,Irving,TX,75063-4706,,,X,,X,,X,,,,,,,,,,
150155,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Tammy,,Mack,"Assistant Director, Scholarships",307-766-2412,307-766-3800,FinAid@uwyo.edu,Department 3335,1000 East University Avenue,Laramie,WY,82071,,,X,,,X,,X,,,,,,,,,
150157,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Tammy,,Mack,"Assistant Director, Scholarships",307-766-2412,307-766-3800,FinAid@uwyo.edu,Department 3335,1000 East University Avenue,Laramie,WY,82071,,,X,,,X,,X,,,,,,,,,
150158,,,,,,,,,,,,X,,X,,,,,,,,,,Marcie,,Karp,Managing Museum Educator for Academic Programs,212-650-2763,212-396-5168,education.grants@metmuseum.org,1000 Fifth Avenue,,New York,NY,10028,,,X,,X,,X,,X,,,,,,,X,http://www.metmuseum.org/research/internships-and-fellowships/fellowships
150159,,,,,,,,,,,,X,X,X,,40,,,,,,,,Marcie,,Karp,Managing Museum Educator for Academic Programs,212-650-2763,212-570-3783,education.grants@metmuseum.org,1000 Fifth Avenue,,New York,NY,10028,,,X,,X,,X,,X,,,,,,,X,http://www.metmuseum.org/research/internships-and-fellowships/fellowships
150160,,,,,,,,,,,,,X,X,,,,,,,,,Ms.,Donna,,Smith,Executive Assistant,703-642-9090,,info@imaging.org,7003 Kilworth Lane,,Springfield,VA,22151,,,X,,X,,X,,,,,,,6,,,
150190,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Information Center,800-473-6757,573-751-6635,info@dhe.mo.gov,P.O. Box 1469,,Jefferson City,MO,65102-1469,,,X,,,X,,X,,,,,,9212,,,
150196,,,,,,,,,,,,,,X,16,24,U.S.,,,,,,,Linda,,Asplin,Office of Student Financial Assistance,410-260-4563,410-260-3203,lasplin@mhec.state.md.us,"839 Bestgate Road, Suite 400",,Annapolis,MD,21401-3013,,,X,,,X,,X,,"birth and death certificate, disability papers",X,,,,,,
150197,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,Office of Student Financial Assistance,800-974-1024,410-260-3200,osfamail@mhec.state.md.us,"839 Bestgate Road, Suite 400",,Annapolis,MD,21401-3013,,,X,,,X,,X,,,,,,160293,,,
150198,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Monica,,Wheatley,Office of Student Financial Assistance,800-974-1024,410-260-3200,osfamail@mhec.state.md.us,"839 Bestgate Road, Suite 400",,Annapolis,MD,21401-3013,,,X,,,X,,X,,FAFSA,,,,,,,
150200,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Monica,,Wheatley,Program Manager,410-260-4560,410-260-3202,mwheatle@mhec.state.md.us,"839 Bestgate Road, Suite 400",,Annapolis,MD,21401,,,X,,,X,,X,,,,,,,,,
150202,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Monica,,Wheatley,Program Manager,410-260-4560,410-260-3202,mwheatle@mhec.state.md.us,"839 Bestgate Road, Suite 400",,Annapolis,MD,21401,,,X,,,X,,X,,contact institution financial aid office,,,,,,,
